sample_id,example_index,error,emitted_at_utc,dataset_name,dataset_source,stereoset_type,category,protocol,llm_models,model_names,intervention,num_agents,rounds,split,seed,run_id,agent_model_map
sample-3737-79a04734e70a2d31,3737,Evaluation timed out after 180.0s.,2026-04-09T22:42:31.624563+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3738-a6933de787d4a815,3738,Evaluation timed out after 180.0s.,2026-04-09T22:42:34.043796+00:00,StereoSet,StereoSet,intersentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3739-f0a347558fda220c,3739,Evaluation timed out after 180.0s.,2026-04-09T22:42:35.828123+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3740-f6ecaa6ea70804e4,3740,Evaluation timed out after 180.0s.,2026-04-09T22:42:41.271604+00:00,BBQ,BBQ,none,Physical_appearance,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3741-1227d99973e78f53,3741,Evaluation timed out after 180.0s.,2026-04-09T22:42:50.547714+00:00,BBQ,BBQ,none,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3742-764830490b225548,3742,Evaluation timed out after 180.0s.,2026-04-09T22:42:55.595045+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3743-d7c87e35a6d910c7,3743,Evaluation timed out after 180.0s.,2026-04-09T22:42:59.891147+00:00,StereoSet,StereoSet,intrasentence,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3744-845a3cbb1756ec3f,3744,Evaluation timed out after 180.0s.,2026-04-09T22:43:05.113087+00:00,BBQ,BBQ,none,Sexual_orientation,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3745-a686c3c66722237b,3745,Evaluation timed out after 180.0s.,2026-04-09T22:43:06.234302+00:00,BBQ,BBQ,none,Age,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3746-d87fd99845bdaa17,3746,Evaluation timed out after 180.0s.,2026-04-09T22:43:10.394101+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3817-e66dedea66e91e52,3817,Evaluation timed out after 180.0s.,2026-04-09T22:50:56.341224+00:00,BBQ,BBQ,none,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3819-a35c98df54fb7026,3819,Evaluation timed out after 180.0s.,2026-04-09T22:50:57.902493+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3823-6b1f7d286aa2d289,3823,Evaluation timed out after 180.0s.,2026-04-09T22:51:09.765102+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3824-d1fb3d001a16f7b2,3824,Evaluation timed out after 180.0s.,2026-04-09T22:51:15.358432+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3825-c2dd565c89d3c172,3825,Evaluation timed out after 180.0s.,2026-04-09T22:51:19.028655+00:00,StereoSet,StereoSet,intrasentence,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3826-7b96609aff74f31a,3826,Evaluation timed out after 180.0s.,2026-04-09T22:51:24.319691+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3827-f429975b3812bb9b,3827,Evaluation timed out after 180.0s.,2026-04-09T22:51:24.491620+00:00,BBQ,BBQ,none,Age,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3828-21d1a70195c1653f,3828,Evaluation timed out after 180.0s.,2026-04-09T22:51:29.038716+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3829-6aa895dd6046718e,3829,Evaluation timed out after 180.0s.,2026-04-09T22:51:31.453834+00:00,StereoSet,StereoSet,intersentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3830-d2b4911785bef898,3830,Evaluation timed out after 180.0s.,2026-04-09T22:51:33.140228+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3831-3374f341f01ed29d,3831,Evaluation timed out after 180.0s.,2026-04-09T22:51:35.282718+00:00,StereoSet,StereoSet,intersentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3832-3171ce36bc0a7211,3832,Evaluation timed out after 180.0s.,2026-04-09T22:51:35.849059+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3833-d151bfc0ce2df7fa,3833,Evaluation timed out after 180.0s.,2026-04-09T22:53:56.344740+00:00,StereoSet,StereoSet,intrasentence,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3834-5b64a67b2e61125f,3834,Evaluation timed out after 180.0s.,2026-04-09T22:53:57.921455+00:00,BBQ,BBQ,none,Nationality,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3835-afea99763201068f,3835,Evaluation timed out after 180.0s.,2026-04-09T22:54:09.770005+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3836-2c2b9fbda319c9d0,3836,Evaluation timed out after 180.0s.,2026-04-09T22:54:15.366077+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3837-5fae9df01a75b985,3837,Evaluation timed out after 180.0s.,2026-04-09T22:54:19.036437+00:00,BBQ,BBQ,none,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3838-80adcae01942fe9e,3838,Evaluation timed out after 180.0s.,2026-04-09T22:54:24.330376+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3839-641faf026d18952a,3839,Evaluation timed out after 180.0s.,2026-04-09T22:54:24.495409+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3840-77e8ff123f97e87e,3840,Evaluation timed out after 180.0s.,2026-04-09T22:54:29.043079+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3841-5e840c11a9448c9b,3841,Evaluation timed out after 180.0s.,2026-04-09T22:54:31.458760+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3842-905acc2c0fb658dc,3842,Evaluation timed out after 180.0s.,2026-04-09T22:54:33.144859+00:00,StereoSet,StereoSet,intersentence,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3843-e1d285fff14e47b0,3843,Evaluation timed out after 180.0s.,2026-04-09T22:54:35.287883+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3844-4f7aa3de62799d70,3844,Evaluation timed out after 180.0s.,2026-04-09T22:54:35.852465+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-3848-0d912f04762e7cf8,3848,Evaluation timed out after 180.0s.,2026-04-09T22:57:15.371722+00:00,BBQ,BBQ,none,Physical_appearance,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
